,Year,Month,Day,Hour,Minute,Data Source and Uncertainty Flags,Dry Bulb Temperature,Dew Point Temperature,Relative Humidity,Atmospheric Station Pressure,Extraterrestrial Horizontal Radiation,Extraterrestrial Direct Normal Radiation,Horizontal Infrared Radiation Intensity,Global Horizontal Radiation,Direct Normal Radiation,Diffuse Horizontal Radiation,Global Horizontal Illuminance,Direct Normal Illuminance,Diffuse Horizontal Illuminance,Zenith Luminance,Wind Direction,Wind Speed,Total Sky Cover,Opaque Sky Cover (used if Horizontal IR Intensity missing),Visibility,Ceiling Height,Present Weather Observation,Present Weather Codes,Precipitable Water,Aerosol Optical Depth,Snow Depth,Days Since Last Snowfall,Albedo,Liquid Precipitation Depth,Liquid Precipitation Quantity
555,2010,1,24,4,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-10.6,-20.1,42,88575,0,0,186,0,0,0,0,0,0,0,274,1.0,1,1,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
556,2010,1,24,5,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-11.1,-20.0,44,88546,0,0,189,0,0,0,0,0,0,0,140,1.0,0,0,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
557,2010,1,24,6,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-11.6,-19.8,46,88609,0,0,187,0,0,0,0,0,0,0,297,1.7,2,2,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
558,2010,1,24,7,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-12.0,-19.7,49,88672,0,0,187,0,0,0,0,0,0,0,300,2.3,2,2,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
559,2010,1,24,8,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-12.5,-19.5,52,88735,12,62,186,0,0,0,0,0,0,0,200,3.0,9,9,9000.0,6653,9,999999999,1,0.086,0,88,0.21,0.0,0.0
560,2010,1,24,9,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-10.0,-18.4,46,88857,260,1411,189,144,440,57,23435,53278,9759,5367,302,2.3,2,2,9000.0,6785,9,999999999,1,0.086,0,88,0.21,0.0,0.0
561,2010,1,24,10,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-7.5,-17.3,41,88979,471,1411,193,301,616,90,38787,69412,12790,5114,307,1.7,1,1,9000.0,6843,9,999999999,2,0.086,0,88,0.21,0.0,0.0
562,2010,1,24,11,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-5.0,-16.2,37,89102,630,1411,192,442,759,103,50804,80750,13885,4417,140,1.0,4,4,9000.0,77777,9,999999999,2,0.086,0,88,0.21,0.0,0.0
563,2010,1,24,12,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-4.0,-17.1,31,89113,726,1411,192,535,840,105,57200,86810,13684,3919,314,2.7,3,0,9000.0,77777,9,999999999,2,0.086,0,88,0.21,0.0,0.0
564,2010,1,24,13,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-3.1,-18.1,26,89124,753,1411,191,565,879,99,57153,88400,12893,3814,317,4.3,0,0,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
565,2010,1,24,14,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-2.1,-19.0,22,89135,709,1411,190,529,872,93,50426,85471,11838,4072,340,6.0,0,0,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
566,2010,1,24,15,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-2.5,-19.5,22,89210,597,1411,188,432,821,84,37616,77063,10151,4475,321,6.3,0,0,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
567,2010,1,24,16,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-3.0,-20.1,21,89285,425,1411,186,285,705,68,21463,61307,7159,4322,327,6.7,0,0,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
568,2010,1,24,17,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-3.4,-20.6,21,89359,204,1411,183,122,509,38,7648,35577,3269,2665,340,7.0,0,0,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
569,2010,1,24,18,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-4.7,-20.9,23,89471,0,1128,180,21,0,9,1148,9873,666,689,336,6.0,0,0,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
570,2010,1,24,19,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-6.1,-21.3,25,89583,0,0,177,0,0,0,0,0,0,0,340,5.0,0,0,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
571,2010,1,24,20,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-7.4,-21.6,27,89694,0,0,174,0,0,0,0,0,0,0,340,4.0,0,0,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
572,2010,1,24,21,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-8.6,-21.7,30,89685,0,0,170,0,0,0,0,0,0,0,341,3.7,0,0,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
573,2010,1,24,22,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-9.9,-21.7,33,89676,0,0,167,0,0,0,0,0,0,0,342,3.3,0,0,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
574,2010,1,24,23,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-11.1,-21.8,37,89666,0,0,163,0,0,0,0,0,0,0,340,3.0,0,0,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
575,2010,1,24,24,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-12.0,-21.7,40,89660,0,0,158,0,0,0,0,0,0,0,347,3.0,0,1,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
576,2010,1,25,1,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-12.8,-21.5,44,89653,0,0,153,0,0,0,0,0,0,0,346,3.0,0,1,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
577,2010,1,25,2,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-13.7,-21.4,48,89647,0,0,148,0,0,0,0,0,0,0,320,3.0,0,0,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
578,2010,1,25,3,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-14.7,-21.8,51,89639,0,0,149,0,0,0,0,0,0,0,324,2.7,0,3,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
579,2010,1,25,4,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-15.6,-22.1,54,89632,0,0,146,0,0,0,0,0,0,0,318,2.3,0,3,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
580,2010,1,25,5,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-16.6,-22.5,57,89625,0,0,144,0,0,0,0,0,0,0,20,2.0,0,0,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
581,2010,1,25,6,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-17.2,-22.5,60,89658,0,0,143,0,0,0,0,0,0,0,316,1.7,0,4,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
582,2010,1,25,7,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-17.7,-22.4,64,89691,0,0,142,0,0,0,0,0,0,0,325,1.3,0,5,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
583,2010,1,25,8,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-18.3,-22.4,67,89725,15,77,141,0,0,0,0,0,0,0,290,1.0,0,0,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
584,2010,1,25,9,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-16.3,-21.8,59,89802,263,1411,142,167,587,48,26649,68958,8194,4579,336,1.0,0,4,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
585,2010,1,25,10,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-14.2,-21.3,52,89878,475,1411,144,339,779,75,43076,83628,10850,4415,340,1.0,0,3,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
586,2010,1,25,11,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-12.2,-20.7,45,89955,634,1411,147,482,878,88,54919,90900,12309,3968,270,1.0,0,0,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
587,2010,1,25,12,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-10.6,-21.6,36,89910,731,1411,150,570,923,95,60580,93703,12926,3734,231,1.7,0,0,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
588,2010,1,25,13,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-9.1,-22.4,29,89865,758,1411,152,595,933,97,59722,93198,12825,3750,214,2.3,0,0,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
589,2010,1,25,14,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-7.5,-23.3,23,89819,715,1411,154,554,913,94,52433,89284,12040,4054,200,3.0,0,0,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
590,2010,1,25,15,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-7.0,-23.6,21,89764,603,1411,156,451,856,86,39349,80421,10419,4518,195,2.7,0,0,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
591,2010,1,25,16,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-6.4,-23.9,20,89710,430,1411,158,299,737,70,22572,64059,7396,4414,179,2.3,0,0,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
592,2010,1,25,17,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-5.9,-24.2,18,89655,209,1411,160,129,532,40,8107,37092,3409,2761,140,2.0,0,0,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
593,2010,1,25,18,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-7.0,-23.7,21,89620,0,1155,164,22,0,10,1232,10252,703,727,131,2.3,0,0,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
594,2010,1,25,19,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-8.0,-23.3,24,89585,0,0,170,0,0,0,0,0,0,0,120,2.7,0,0,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
595,2010,1,25,20,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-9.1,-22.8,28,89551,0,0,176,0,0,0,0,0,0,0,110,3.0,0,0,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
596,2010,1,25,21,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-9.4,-22.7,29,89445,0,0,180,0,0,0,0,0,0,0,124,3.0,0,0,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
597,2010,1,25,22,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-9.6,-22.6,30,89340,0,0,183,0,0,0,0,0,0,0,130,3.0,0,0,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
598,2010,1,25,23,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-9.9,-22.5,31,89235,0,0,184,0,0,0,0,0,0,0,110,3.0,0,0,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
599,2010,1,25,24,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-9.8,-22.5,31,89126,0,0,185,0,0,0,0,0,0,0,140,3.3,0,0,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
600,2010,1,26,1,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-9.8,-22.6,30,89017,0,0,186,0,0,0,0,0,0,0,142,3.7,0,0,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
601,2010,1,26,2,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-9.7,-22.6,30,88909,0,0,186,0,0,0,0,0,0,0,140,4.0,0,0,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
602,2010,1,26,3,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-9.7,-22.8,29,88825,0,0,185,0,0,0,0,0,0,0,140,3.7,0,0,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
603,2010,1,26,4,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-9.7,-23.1,29,88742,0,0,186,0,0,0,0,0,0,0,142,3.3,0,0,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
604,2010,1,26,5,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-9.7,-23.3,28,88658,0,0,186,0,0,0,0,0,0,0,160,3.0,0,0,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
605,2010,1,26,6,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-9.9,-23.0,29,88667,0,0,187,0,0,0,0,0,0,0,153,3.0,0,0,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
606,2010,1,26,7,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-10.0,-22.7,31,88677,0,0,188,0,0,0,0,0,0,0,147,3.0,1,0,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
607,2010,1,26,8,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-10.2,-22.4,32,88686,18,92,189,0,0,0,0,0,0,0,110,3.0,0,0,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
608,2010,1,26,9,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-8.2,-21.3,30,88693,267,1411,191,159,542,48,25464,64034,8188,4479,139,3.3,0,0,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
609,2010,1,26,10,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-6.2,-20.3,28,88700,479,1411,194,323,726,74,41055,78300,10787,4339,144,3.7,0,0,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
610,2010,1,26,11,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-4.2,-19.2,26,88707,638,1411,198,459,825,87,52579,85219,12242,3945,160,4.0,3,3,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
611,2010,1,26,12,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-2.6,-18.0,25,88639,736,1411,203,543,863,95,58170,87441,13028,3762,178,3.7,0,0,9000.0,77777,9,999999999,1,0.086,0,88,0.21,0.0,0.0
612,2010,1,26,13,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-0.9,-16.9,25,88570,763,1411,210,566,869,98,57354,81712,14805,4634,192,3.3,0,0,9000.0,77777,9,999999999,2,0.086,0,88,0.21,0.0,0.0
613,2010,1,26,14,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,0.7,-15.7,24,88501,720,1411,215,503,735,126,47506,60161,19493,7310,220,3.0,9,9,9000.0,77777,9,999999999,2,0.086,0,88,0.21,0.0,0.0
614,2010,1,26,15,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,0.7,-15.3,25,88460,608,1411,229,358,429,165,31841,32362,20687,9538,201,2.0,0,0,9000.0,6138,9,999999999,2,0.086,0,88,0.21,0.0,0.0
615,2010,1,26,16,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,0.8,-14.8,26,88418,435,1411,245,200,192,137,17031,14096,14221,8442,192,1.0,0,0,9000.0,5306,9,999999999,2,0.086,0,88,0.21,0.0,0.0
616,2010,1,26,17,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,0.8,-14.4,27,88376,214,1411,254,78,77,62,6023,4751,5828,4504,189,0.0,10,10,9000.0,2396,9,999999999,2,0.086,0,88,0.21,0.0,0.0
617,2010,1,26,18,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,0.2,-14.8,27,88409,0,1182,257,14,0,13,992,709,992,1063,328,0.0,0,0,9000.0,1438,9,999999999,2,0.086,0,88,0.21,0.0,0.0
618,2010,1,26,19,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-0.4,-15.2,27,88442,0,0,263,0,0,0,0,0,0,0,321,0.0,0,0,9000.0,1446,9,999999999,2,0.086,0,88,0.21,0.0,0.0
619,2010,1,26,20,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-1.0,-15.6,28,88476,0,0,269,0,0,0,0,0,0,0,318,0.0,10,10,9000.0,1436,9,999999999,2,0.086,0,88,0.21,0.0,0.0
620,2010,1,26,21,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-1.8,-15.1,31,88457,0,0,281,0,0,0,0,0,0,0,317,1.0,0,0,9000.0,1404,9,999999999,2,0.086,0,88,0.21,0.0,0.0
621,2010,1,26,22,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-2.5,-14.6,35,88439,0,0,277,0,0,0,0,0,0,0,317,2.0,0,0,9000.0,3034,9,999999999,2,0.086,0,88,0.21,0.0,0.0
622,2010,1,26,23,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-3.3,-14.1,39,88421,0,0,250,0,0,0,0,0,0,0,320,3.0,9,9,9000.0,5772,9,999999999,2,0.086,0,88,0.21,0.0,0.0
623,2010,1,26,24,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-4.1,-14.5,40,88385,0,0,218,0,0,0,0,0,0,0,311,2.7,0,1,9000.0,5456,9,999999999,2,0.086,0,88,0.21,0.0,0.0
624,2010,1,27,1,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-4.8,-15.0,41,88349,0,0,220,0,0,0,0,0,0,0,311,2.3,0,1,9000.0,77777,9,999999999,2,0.087,0,88,0.21,0.0,0.0
625,2010,1,27,2,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-5.6,-15.4,42,88313,0,0,202,0,0,0,0,0,0,0,290,2.0,0,0,9000.0,77777,9,999999999,2,0.087,0,88,0.21,0.0,0.0
626,2010,1,27,3,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-6.6,-15.6,44,88272,0,0,199,0,0,0,0,0,0,0,303,2.0,0,1,9000.0,77777,9,999999999,2,0.087,0,88,0.21,0.0,0.0
627,2010,1,27,4,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-7.5,-15.9,47,88231,0,0,196,0,0,0,0,0,0,0,303,2.0,0,2,9000.0,77777,9,999999999,2,0.087,0,88,0.21,0.0,0.0
628,2010,1,27,5,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-8.5,-16.1,50,88191,0,0,192,0,0,0,0,0,0,0,90,2.0,0,0,9000.0,77777,9,999999999,2,0.087,0,88,0.21,0.0,0.0
629,2010,1,27,6,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-8.7,-16.2,51,88211,0,0,188,0,0,0,0,0,0,0,314,1.3,0,3,9000.0,77777,9,999999999,2,0.087,0,88,0.21,0.0,0.0
630,2010,1,27,7,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-9.0,-16.3,51,88231,0,0,186,0,0,0,0,0,0,0,317,0.7,0,3,9000.0,77777,9,999999999,2,0.087,0,88,0.21,0.0,0.0
631,2010,1,27,8,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-9.2,-16.4,52,88252,21,108,184,0,0,0,0,0,0,0,312,0.0,0,0,9000.0,77777,9,999999999,2,0.087,0,88,0.21,0.0,0.0
632,2010,1,27,9,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-7.5,-15.7,48,88355,270,1410,185,163,547,49,25888,64564,8265,4541,310,0.7,0,2,9000.0,77777,9,999999999,2,0.087,0,88,0.21,0.0,0.0
633,2010,1,27,10,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-5.9,-15.1,44,88458,482,1410,188,328,732,75,41554,78679,10888,4378,307,1.3,0,1,9000.0,77777,9,999999999,2,0.087,0,88,0.21,0.0,0.0
634,2010,1,27,11,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-4.2,-14.4,41,88560,643,1410,194,464,827,88,53183,85648,12309,3921,200,2.0,0,0,9000.0,77777,9,999999999,2,0.087,0,88,0.21,0.0,0.0
635,2010,1,27,12,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-2.4,-14.0,36,88563,740,1410,199,549,870,95,58931,88375,12960,3696,305,2.0,0,0,9000.0,77777,9,999999999,2,0.087,0,88,0.21,0.0,0.0
636,2010,1,27,13,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-0.6,-13.7,32,88565,768,1410,203,574,881,97,58170,87971,12893,3723,309,2.0,0,0,9000.0,77777,9,999999999,2,0.087,0,88,0.21,0.0,0.0
637,2010,1,27,14,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,1.2,-13.3,29,88567,725,1410,206,535,862,94,50925,83931,12174,4012,140,2.0,0,0,9000.0,77777,9,999999999,2,0.087,0,88,0.21,0.0,0.0
638,2010,1,27,15,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,1.5,-13.4,28,88609,613,1410,207,436,801,87,37931,73377,10916,4656,307,1.7,0,0,9000.0,77777,9,999999999,2,0.087,0,88,0.21,0.0,0.0
639,2010,1,27,16,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,1.9,-13.5,27,88650,441,1410,208,287,653,77,21675,54919,8215,4848,306,1.3,0,0,9000.0,77777,9,999999999,2,0.087,0,88,0.21,0.0,0.0
640,2010,1,27,17,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,2.2,-13.6,26,88691,219,1410,211,124,435,46,7856,30179,3937,3165,200,1.0,5,5,9000.0,77777,9,999999999,2,0.087,0,88,0.21,0.0,0.0
641,2010,1,27,18,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,1.2,-13.5,28,88713,0,1209,211,23,0,11,1249,8211,809,842,266,1.0,0,0,9000.0,77777,9,999999999,2,0.087,0,88,0.21,0.0,0.0
642,2010,1,27,19,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,0.1,-13.5,31,88735,0,0,210,0,0,0,0,0,0,0,256,1.0,0,0,9000.0,77777,9,999999999,2,0.087,0,88,0.21,0.0,0.0
643,2010,1,27,20,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-0.9,-13.4,34,88758,0,0,206,0,0,0,0,0,0,0,160,1.0,3,3,9000.0,77777,9,999999999,2,0.087,0,88,0.21,0.0,0.0
644,2010,1,27,21,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-1.6,-13.2,36,88776,0,0,207,0,0,0,0,0,0,0,274,1.3,0,0,9000.0,4290,9,999999999,2,0.087,0,88,0.21,0.0,0.0
645,2010,1,27,22,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-2.2,-13.1,39,88794,0,0,212,0,0,0,0,0,0,0,290,1.7,1,1,9000.0,3798,9,999999999,2,0.087,0,88,0.21,0.0,0.0
646,2010,1,27,23,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-2.9,-12.9,42,88812,0,0,223,0,0,0,0,0,0,0,270,2.0,10,10,9000.0,3475,9,999999999,3,0.087,0,88,0.21,0.0,0.0
647,2010,1,27,24,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-3.4,-13.0,43,88784,0,0,241,0,0,0,0,0,0,0,319,2.0,1,1,9000.0,4361,9,999999999,2,0.087,0,88,0.21,0.0,0.0
648,2010,1,28,1,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-4.0,-13.0,45,88756,0,0,239,0,0,0,0,0,0,0,317,2.0,2,2,9000.0,4562,9,999999999,2,0.087,0,88,0.21,0.0,0.0
649,2010,1,28,2,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-4.5,-13.1,47,88728,0,0,236,0,0,0,0,0,0,0,360,2.0,8,8,9000.0,4346,9,999999999,2,0.087,0,88,0.21,0.0,0.0
650,2010,1,28,3,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-5.5,-12.9,52,88685,0,0,227,0,0,0,0,0,0,0,326,2.0,3,3,9000.0,77777,9,999999999,3,0.087,0,88,0.21,0.0,0.0
