,Year,Month,Day,Hour,Minute,Data Source and Uncertainty Flags,DBT,Dew Point Temperature,Relative Humidity,Atmospheric Station Pressure,Extraterrestrial Horizontal Radiation,Extraterrestrial Direct Normal Radiation,Horizontal Infrared Radiation Intensity,glob_hor_rad,Direct Normal Radiation,Diffuse Horizontal Radiation,Global Horizontal Illuminance,Direct Normal Illuminance,Diffuse Horizontal Illuminance,Zenith Luminance,Wind Direction,wind_speed,Total Sky Cover,Opaque Sky Cover (used if Horizontal IR Intensity missing),Visibility,Ceiling Height,Present Weather Observation,Present Weather Codes,Precipitable Water,Aerosol Optical Depth,Snow Depth,Days Since Last Snowfall,Albedo,Liquid Precipitation Depth,Liquid Precipitation Quantity
8439,2005,12,18,16,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-4,-10,59,93540,582,1413,226,464,1013,46,49636,103375,6327,2797,22,1,4,4,999,999,9,999999999,3,0.086,0,88,0.467,0,0
8440,2005,12,18,17,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-2.7,-8.7,60,93540,454,1413,232,400,1128,37,43200,115011,5118,2930,22,3,4,4,999,999,9,999999999,4,0.086,0,88,0.38,0,0
8441,2005,12,18,18,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-2.5,-7,68,93540,271,1413,243,289,1373,25,31489,140040,3492,2818,22,2,5,5,999,999,9,999999999,5,0.086,0,88,0.367,0,0
8442,2005,12,18,19,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-2.4,-6.9,68,93540,46,1413,244,139,3969,10,15556,404828,1457,1516,45,2,5,5,999,999,9,999999999,5,0.086,0,88,0.36,0,0
8443,2005,12,18,20,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-4.3,-7.3,77,93540,0,257,252,14,0,0,1500,0,0,0,45,2,7,7,999,999,9,999999999,5,0.086,0,88,0.487,0,0
8444,2005,12,18,21,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-6.2,-9.2,77,93540,0,0,245,0,0,0,0,0,0,0,45,1,7,7,999,999,9,999999999,4,0.086,0,88,0.6,0,0
8445,2005,12,18,22,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-7.7,-10.7,77,93540,0,0,239,0,0,0,0,0,0,0,0,0,7,7,999,999,9,999999999,3,0.086,0,88,0.6,0,0
8446,2005,12,18,23,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-9.5,-12.5,76,93540,0,0,232,0,0,0,0,0,0,0,0,0,7,7,999,999,9,999999999,3,0.086,0,88,0.6,0,0
8447,2005,12,18,24,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-9.9,-12.9,76,93540,0,0,230,0,0,0,0,0,0,0,45,1,7,7,999,999,9,999999999,3,0.086,0,88,0.6,0,0
8448,2005,12,19,1,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-10.7,-13.7,76,93400,0,0,227,0,0,0,0,0,0,0,45,1,7,7,999,999,9,999999999,2,0.086,0,88,0.6,0,0
8449,2005,12,19,2,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-11.5,-14.5,76,93400,0,0,224,0,0,0,0,0,0,0,0,0,7,7,999,999,9,999999999,2,0.086,0,88,0.6,0,0
8450,2005,12,19,3,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-11.9,-14.9,76,93400,0,0,222,0,0,0,0,0,0,0,0,0,7,7,999,999,9,999999999,2,0.086,0,88,0.6,0,0
8451,2005,12,19,4,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-12.4,-15.4,76,93400,0,0,220,0,0,0,0,0,0,0,45,1,7,7,999,999,9,999999999,2,0.086,0,88,0.6,0,0
8452,2005,12,19,5,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-12.2,-15.2,76,93400,0,0,220,0,0,0,0,0,0,0,0,0,7,7,999,999,9,999999999,2,0.086,0,88,0.6,0,0
8453,2005,12,19,6,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-12.8,-15.8,76,93400,0,0,217,0,0,0,0,0,0,0,0,0,7,7,999,999,9,999999999,2,0.086,0,88,0.6,0,0
8454,2005,12,19,7,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-13.3,-16.3,76,93400,0,0,215,0,0,0,0,0,0,0,0,0,7,7,999,999,9,999999999,2,0.086,0,88,0.6,0,0
8455,2005,12,19,8,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-13.2,-16.2,76,93400,0,0,215,0,0,0,0,0,0,0,0,0,7,7,999,999,9,999999999,2,0.086,0,88,0.6,0,0
8456,2005,12,19,9,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-14,-17,76,93400,0,0,212,0,0,0,0,0,0,0,0,0,7,7,999,999,9,999999999,2,0.086,0,88,0.6,0,0
8457,2005,12,19,10,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-14.5,-17.5,76,93400,15,86,210,0,0,0,0,0,0,0,0,0,7,7,999,999,9,999999999,2,0.086,0,88,0.6,0,0
8458,2005,12,19,11,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-14.3,-18.8,66,93400,245,1413,194,22,0,22,2400,0,2422,1155,45,1,5,5,999,999,9,999999999,1,0.086,0,88,0.6,0,0
8459,2005,12,19,12,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-8.7,-13.2,67,93400,434,1413,215,167,352,59,17667,35509,7967,3573,0,0,5,5,999,999,9,999999999,3,0.086,0,88,0.6,0,0
8460,2005,12,19,13,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-6.8,-12.8,59,93400,569,1413,213,292,550,70,30917,55516,9455,3572,22,2,4,4,999,999,9,999999999,3,0.086,0,88,0.6,0,0
8461,2005,12,19,14,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-5,-11,59,93400,641,1413,221,394,717,69,41811,72439,9319,3289,22,1,4,4,999,999,9,999999999,3,0.086,0,88,0.533,0,0
8462,2005,12,19,15,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-3.5,-9.5,60,93400,646,1413,227,450,849,62,47700,85717,8383,3144,22,1,4,4,999,999,9,999999999,4,0.086,0,88,0.433,0,0
8463,2005,12,19,16,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-2,-8,60,93400,582,1413,234,458,994,48,49041,101388,6614,2897,45,2,4,4,999,999,9,999999999,4,0.086,0,88,0.333,0,0
8464,2005,12,19,17,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-1,-7,60,93400,455,1413,239,397,1114,38,42900,113582,5294,2992,67,2,4,4,999,999,9,999999999,5,0.086,0,88,0.267,0,0
8465,2005,12,19,18,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-0.9,-5.4,68,93400,272,1413,250,283,1326,27,30883,135296,3803,3064,67,2,5,5,999,999,9,999999999,5,0.086,0,88,0.26,0,0
8466,2005,12,19,19,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-1.4,-5.9,68,93400,47,1413,248,139,3852,10,15556,392858,1470,1530,67,2,5,5,999,999,9,999999999,5,0.086,0,88,0.293,0,0
8467,2005,12,19,20,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-4.1,-7.1,77,93400,0,264,253,14,0,0,1500,0,0,0,67,2,7,7,999,999,9,999999999,5,0.086,0,88,0.473,0,0
8468,2005,12,19,21,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-5.9,-8.9,77,93400,0,0,246,0,0,0,0,0,0,0,67,1,7,7,999,999,9,999999999,4,0.086,0,88,0.593,0,0
8469,2005,12,19,22,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-7.5,-10.5,77,93400,0,0,239,0,0,0,0,0,0,0,67,1,7,7,999,999,9,999999999,3,0.086,0,88,0.6,0,0
8470,2005,12,19,23,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-8.1,-11.1,77,93400,0,0,237,0,0,0,0,0,0,0,67,1,7,7,999,999,9,999999999,3,0.086,0,88,0.6,0,0
8471,2005,12,19,24,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-9.8,-12.8,76,93400,0,0,230,0,0,0,0,0,0,0,67,1,7,7,999,999,9,999999999,3,0.086,0,88,0.6,0,0
8472,2005,12,20,1,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-10.5,-13.5,76,93030,0,0,228,0,0,0,0,0,0,0,67,1,7,7,999,999,9,999999999,2,0.086,0,88,0.6,0,0
8473,2005,12,20,2,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-10.9,-13.9,76,93030,0,0,226,0,0,0,0,0,0,0,0,0,7,7,999,999,9,999999999,2,0.086,0,88,0.6,0,0
8474,2005,12,20,3,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-11.1,-14.1,76,93030,0,0,225,0,0,0,0,0,0,0,0,0,7,7,999,999,9,999999999,2,0.086,0,88,0.6,0,0
8475,2005,12,20,4,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-11.4,-14.4,76,93030,0,0,223,0,0,0,0,0,0,0,67,1,7,7,999,999,9,999999999,2,0.086,0,88,0.6,0,0
8476,2005,12,20,5,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-12.1,-15.1,76,93030,0,0,220,0,0,0,0,0,0,0,67,1,7,7,999,999,9,999999999,2,0.086,0,88,0.6,0,0
8477,2005,12,20,6,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-12.2,-15.2,76,93030,0,0,220,0,0,0,0,0,0,0,67,2,7,7,999,999,9,999999999,2,0.086,0,88,0.6,0,0
8478,2005,12,20,7,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-12,-15,76,93030,0,0,220,0,0,0,0,0,0,0,67,2,7,7,999,999,9,999999999,2,0.086,0,88,0.6,0,0
8479,2005,12,20,8,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-12.6,-15.6,76,93030,0,0,217,0,0,0,0,0,0,0,67,2,7,7,999,999,9,999999999,2,0.086,0,88,0.6,0,0
8480,2005,12,20,9,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-13.2,-16.2,76,93030,0,0,215,0,0,0,0,0,0,0,67,2,7,7,999,999,9,999999999,2,0.086,0,88,0.6,0,0
8481,2005,12,20,10,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-13.6,-16.6,76,93030,13,72,213,0,0,0,0,0,0,0,67,2,7,7,999,999,9,999999999,2,0.086,0,88,0.6,0,0
8482,2005,12,20,11,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-13.5,-18,66,93030,243,1414,197,17,0,17,1800,0,1817,867,67,1,5,5,999,999,9,999999999,2,0.086,0,88,0.6,0,0
8483,2005,12,20,12,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-7.3,-11.8,67,93030,432,1414,220,139,224,70,16250,23532,11315,4638,0,0,5,5,999,999,9,999999999,3,0.086,0,88,0.6,0,0
8484,2005,12,20,13,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-4.9,-10.9,59,93030,568,1414,221,278,502,76,29167,50673,10257,3799,0,0,4,4,999,999,9,999999999,3,0.086,0,88,0.527,0,0
8485,2005,12,20,14,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-2.8,-8.8,60,93030,641,1414,230,394,718,69,41811,72498,9343,3298,67,1,4,4,999,999,9,999999999,4,0.086,0,88,0.387,0,0
8486,2005,12,20,15,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-2.1,-8.1,60,93030,646,1414,233,456,866,60,48289,87458,8153,3035,67,2,4,4,999,999,9,999999999,4,0.086,0,88,0.34,0,0
8487,2005,12,20,16,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-0.6,-6.6,60,93030,583,1414,240,458,993,48,49041,101303,6639,2908,90,3,4,4,999,999,9,999999999,5,0.086,0,88,0.24,0,0
8488,2005,12,20,17,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,0.1,-5.9,60,93030,456,1414,244,397,1111,39,42900,113340,5319,3006,90,3,4,4,999,999,9,999999999,5,0.086,0,88,0.2,0,0
8489,2005,12,20,18,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,0.3,-4.2,69,93030,274,1414,255,283,1320,28,30883,134630,3825,3082,67,2,5,5,999,999,9,999999999,6,0.086,0,88,0.2,0,0
8490,2005,12,20,19,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,0.1,-4.4,69,93030,49,1414,255,136,3614,11,15244,368673,1650,1729,67,3,5,5,999,999,9,999999999,6,0.086,0,88,0.2,0,0
8491,2005,12,20,20,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-2.6,-5.6,78,93030,0,273,260,17,0,0,1800,0,0,0,67,2,7,7,999,999,9,999999999,5,0.086,0,88,0.373,0,0
8492,2005,12,20,21,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-4.6,-7.6,77,93030,0,0,251,0,0,0,0,0,0,0,67,2,7,7,999,999,9,999999999,4,0.086,0,88,0.507,0,0
8493,2005,12,20,22,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-5.5,-8.5,77,93030,0,0,248,0,0,0,0,0,0,0,67,2,7,7,999,999,9,999999999,4,0.086,0,88,0.567,0,0
8494,2005,12,20,23,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-8.5,-11.5,77,93030,0,0,236,0,0,0,0,0,0,0,67,1,7,7,999,999,9,999999999,3,0.086,0,88,0.6,0,0
8495,2005,12,20,24,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-9.5,-12.5,76,93030,0,0,232,0,0,0,0,0,0,0,0,0,7,7,999,999,9,999999999,3,0.086,0,88,0.6,0,0
8496,2005,12,21,1,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-9.6,-12.6,76,92730,0,0,231,0,0,0,0,0,0,0,0,0,7,7,999,999,9,999999999,3,0.086,0,88,0.6,0,0
8497,2005,12,21,2,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-10.4,-13.4,76,92730,0,0,228,0,0,0,0,0,0,0,67,1,7,7,999,999,9,999999999,2,0.086,0,88,0.6,0,0
8498,2005,12,21,3,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-10.9,-13.9,76,92730,0,0,226,0,0,0,0,0,0,0,0,0,7,7,999,999,9,999999999,2,0.086,0,88,0.6,0,0
8499,2005,12,21,4,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-11.4,-14.4,76,92730,0,0,223,0,0,0,0,0,0,0,0,0,7,7,999,999,9,999999999,2,0.086,0,88,0.6,0,0
8500,2005,12,21,5,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-11.4,-14.4,76,92730,0,0,223,0,0,0,0,0,0,0,0,0,7,7,999,999,9,999999999,2,0.086,0,88,0.6,0,0
8501,2005,12,21,6,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-12.1,-15.1,76,92730,0,0,220,0,0,0,0,0,0,0,67,1,7,7,999,999,9,999999999,2,0.086,0,88,0.6,0,0
8502,2005,12,21,7,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-12.7,-15.7,76,92730,0,0,217,0,0,0,0,0,0,0,67,1,7,7,999,999,9,999999999,2,0.086,0,88,0.6,0,0
8503,2005,12,21,8,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-13.3,-16.3,76,92730,0,0,215,0,0,0,0,0,0,0,0,0,7,7,999,999,9,999999999,2,0.086,0,88,0.6,0,0
8504,2005,12,21,9,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-13.2,-16.2,76,92730,0,0,215,0,0,0,0,0,0,0,67,1,7,7,999,999,9,999999999,2,0.086,0,88,0.6,0,0
8505,2005,12,21,10,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-13.4,-16.4,76,92730,11,60,214,0,0,0,0,0,0,0,0,0,7,7,999,999,9,999999999,2,0.086,0,88,0.6,0,0
8506,2005,12,21,11,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-13.4,-17.9,66,92730,241,1414,197,19,0,19,2100,0,2119,1011,0,0,5,5,999,999,9,999999999,2,0.086,0,88,0.6,0,0
8507,2005,12,21,12,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-8.3,-12.8,67,92730,431,1414,216,144,250,68,16899,26262,10975,4567,0,0,5,5,999,999,9,999999999,3,0.086,0,88,0.6,0,0
8508,2005,12,21,13,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-6.3,-12.3,59,92730,567,1414,215,286,532,73,30328,53698,9819,3709,67,1,4,4,999,999,9,999999999,3,0.086,0,88,0.6,0,0
8509,2005,12,21,14,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-3.5,-9.5,60,92730,640,1414,227,403,744,65,42695,75156,8904,3143,67,2,4,4,999,999,9,999999999,4,0.086,0,88,0.433,0,0
8510,2005,12,21,15,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-1.3,-7.3,60,92730,646,1414,237,467,900,55,49934,91800,7553,2867,67,4,4,4,999,999,9,999999999,5,0.086,0,88,0.287,0,0
8511,2005,12,21,16,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-0.5,-6.5,60,92730,583,1414,241,464,1011,46,49636,103117,6403,2830,67,3,4,4,999,999,9,999999999,5,0.086,0,88,0.233,0,0
8512,2005,12,21,17,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,0.2,-5.8,60,92730,457,1414,245,403,1133,36,43500,115527,5031,2844,22,3,4,4,999,999,9,999999999,5,0.086,0,88,0.2,0,0
8513,2005,12,21,18,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,1.4,-3.1,70,92730,275,1414,269,289,1353,25,31489,137988,3560,2848,67,4,6,6,999,999,9,999999999,7,0.086,0,88,0.2,0,0
8514,2005,12,21,19,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,0.9,-3.6,69,92730,50,1414,267,147,3932,7,16636,401017,1032,1053,22,3,6,6,999,999,9,999999999,7,0.086,0,88,0.2,0,0
8515,2005,12,21,20,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-2,-5,78,92730,0,283,263,17,0,0,1800,0,0,0,67,3,7,7,999,999,9,999999999,6,0.086,0,88,0.333,0,0
8516,2005,12,21,21,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-4.7,-7.7,77,92730,0,0,251,0,0,0,0,0,0,0,67,2,7,7,999,999,9,999999999,4,0.086,0,88,0.513,0,0
8517,2005,12,21,22,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-5.5,-8.5,77,92730,0,0,248,0,0,0,0,0,0,0,67,2,7,7,999,999,9,999999999,4,0.086,0,88,0.567,0,0
8518,2005,12,21,23,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-7,-10,77,92730,0,0,242,0,0,0,0,0,0,0,67,2,7,7,999,999,9,999999999,3,0.086,0,88,0.6,0,0
8519,2005,12,21,24,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-7.3,-10.3,77,92730,0,0,240,0,0,0,0,0,0,0,67,1,7,7,999,999,9,999999999,3,0.086,0,88,0.6,0,0
8520,2005,12,22,1,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-8.1,-11.1,77,92360,0,0,237,0,0,0,0,0,0,0,0,0,7,7,999,999,9,999999999,3,0.086,0,88,0.6,0,0
8521,2005,12,22,2,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-9.8,-12.8,76,92360,0,0,230,0,0,0,0,0,0,0,67,1,7,7,999,999,9,999999999,3,0.086,0,88,0.6,0,0
8522,2005,12,22,3,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-10.8,-13.8,76,92360,0,0,226,0,0,0,0,0,0,0,67,2,7,7,999,999,9,999999999,2,0.086,0,88,0.6,0,0
8523,2005,12,22,4,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-10.8,-13.8,76,92360,0,0,226,0,0,0,0,0,0,0,22,2,7,7,999,999,9,999999999,2,0.086,0,88,0.6,0,0
8524,2005,12,22,5,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-10.8,-13.8,76,92360,0,0,225,0,0,0,0,0,0,0,22,3,7,7,999,999,9,999999999,2,0.086,0,88,0.6,0,0
8525,2005,12,22,6,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-10.4,-13.4,76,92360,0,0,226,0,0,0,0,0,0,0,22,3,7,7,999,999,9,999999999,2,0.086,0,88,0.6,0,0
8526,2005,12,22,7,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-10.5,-13.5,76,92360,0,0,226,0,0,0,0,0,0,0,22,3,7,7,999,999,9,999999999,2,0.086,0,88,0.6,0,0
8527,2005,12,22,8,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-11.5,-14.5,76,92360,0,0,221,0,0,0,0,0,0,0,22,2,7,7,999,999,9,999999999,2,0.086,0,88,0.6,0,0
8528,2005,12,22,9,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-11.6,-14.6,76,92360,0,0,221,0,0,0,0,0,0,0,22,2,7,7,999,999,9,999999999,2,0.086,0,88,0.6,0,0
8529,2005,12,22,10,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-12,-15,76,92360,9,48,219,0,0,0,0,0,0,0,22,2,7,7,999,999,9,999999999,2,0.086,0,88,0.6,0,0
8530,2005,12,22,11,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-11.3,-15.8,66,92360,239,1414,205,17,0,17,1800,0,1817,867,22,3,5,5,999,999,9,999999999,2,0.086,0,88,0.6,0,0
8531,2005,12,22,12,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-9.3,-13.8,67,92360,429,1414,212,147,263,67,17372,27366,9081,4507,337,4,5,5,999,999,9,999999999,2,0.086,0,88,0.6,0,0
8532,2005,12,22,13,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-6.7,-12.7,59,92360,566,1414,213,292,552,71,30917,55714,9545,3606,337,3,4,4,999,999,9,999999999,3,0.086,0,88,0.6,0,0
8533,2005,12,22,14,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-3.8,-9.8,59,92360,640,1414,225,397,727,68,42105,73399,9259,3268,0,0,4,4,999,999,9,999999999,4,0.086,0,88,0.453,0,0
8534,2005,12,22,15,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-2.3,-8.3,60,92360,646,1414,232,453,856,61,47995,86486,8387,3122,22,2,4,4,999,999,9,999999999,4,0.086,0,88,0.353,0,0
8535,2005,12,22,16,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-0.7,-6.7,60,92360,584,1414,240,456,981,50,48745,100033,6873,3010,22,3,4,4,999,999,9,999999999,5,0.086,0,88,0.247,0,0
8536,2005,12,22,17,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-0.6,-6.6,60,92360,458,1414,241,392,1081,41,42300,110213,5670,3228,22,3,4,4,999,999,9,999999999,5,0.086,0,88,0.24,0,0
8537,2005,12,22,18,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-0.8,-5.3,68,92360,276,1414,250,253,971,63,26795,99029,8338,6708,22,3,5,5,999,999,9,999999999,5,0.086,0,88,0.253,0,0
